id,target
157452,7.8798738
157453,7.9294853
157454,7.6824355
157461,7.981204
157463,7.7713275
157468,8.017967
157473,7.5821753
157475,7.917574
157476,7.9105678
157478,7.8076344
157479,7.93533
157480,8.149715
157483,7.7667274
157486,8.078003
157488,7.558874
157489,7.724754
157490,8.010267
157494,7.6898646
157495,7.7258573
157500,7.7486157
157502,7.881123
157504,7.7421207
157506,8.024063
157508,7.753646
157510,7.721599
157511,7.6332645
157512,7.851233
157513,7.9795775
157514,7.9245973
157516,7.812676
157522,7.8818216
157527,8.365353
157529,7.863735
157533,8.069689
157537,7.811322
157539,7.9583855
157541,7.9578686
157543,7.768513
157544,8.04883
157545,7.8679705
157550,7.9534135
157552,8.249498
157555,8.073658
157558,7.767804
157559,8.206007
157561,7.851648
157563,8.018156
157564,8.065847
157565,7.877529
157571,8.228687
157580,7.6852303
157585,7.806787
157586,7.6287565
157588,7.8673635
157590,8.163374
157593,7.609915
157596,7.9067745
157597,7.794259
157599,7.9359145
157602,8.122292
157603,7.756979
157606,8.214178
157607,8.002317
157609,8.081644
157616,8.117229
157621,7.939492
157623,7.951278
157624,8.0694275
157627,7.5648093
157628,7.6467323
157634,7.677543
157635,8.129129
157640,7.5571704
157641,7.8047814
157643,7.9128194
157644,7.643414
157646,7.9492655
157650,8.112166
157652,7.822325
157653,7.8993807
157655,7.64814
157657,7.6006603
157658,7.8730326
157659,7.853646
157661,8.066299
157662,7.765259
157663,7.8863015
157665,7.8472157
157666,7.691947
157673,7.4289227
157675,7.6702113
157676,7.774782
157677,7.8998275
157680,7.8912773
157685,8.804282
157686,7.8706465
157690,8.174316
157691,7.699091
157692,7.949666
157696,8.163063
157700,7.728777
157701,7.888091
157703,7.9748983
157706,7.7931757
157707,7.7166934
157711,8.080239
157715,8.127562
157716,8.05703
157717,7.9093637
157718,7.9876
157725,7.9443336
157727,7.6879373
157732,7.793406
157737,7.9172254
157739,7.942338
157740,7.990966
157745,8.12717
157746,7.746275
157748,7.7974057
157749,7.9935584
157751,8.002619
157755,7.8293433
157757,8.160513
157760,8.149744
157763,7.7639117
157766,7.9206843
157769,7.664358
157770,7.8190665
157771,8.015357
157780,7.8474264
157781,7.9477825
157784,7.610023
157785,8.165497
157786,7.683128
157787,7.9468193
157790,7.9673014
157791,7.7235765
157796,7.8261704
157797,7.670054
157798,7.8928123
157799,7.877504
157800,7.9394855
157803,8.19347
157804,8.154025
157806,8.0971985
157808,7.573401
157809,7.6079745
157811,7.740774
157813,7.940174
157816,7.6667576
157817,7.654563
157824,8.006624
157828,7.7963014
157829,8.182658
157830,7.558151
157831,8.018797
157835,8.045742
157838,7.7356625
157839,7.927999
157842,8.139528
157845,7.9847116
157851,8.107657
157855,7.95356
157857,7.6807694
157864,7.737741
157866,7.826084
157868,7.66638
157869,7.881455
157879,7.9494867
157880,7.857496
157882,7.9625726
157884,7.9652925
157890,7.9338107
157891,7.5318027
157896,7.860799
157898,7.7203255
157900,7.9593325
157901,7.5259957
157902,8.061541
157908,7.84579
157910,7.8176274
157911,8.587613
157917,7.7412395
157920,8.14756
157921,7.5490966
157922,8.112677
157924,7.9835134
157929,8.162273
157930,7.9011617
157932,8.111296
157933,7.578511
157935,7.8488674
157937,7.820987
157938,7.8487763
157940,7.516704
157941,7.6053705
157943,7.8823924
157944,7.8566303
157948,8.05435
157949,7.9678555
157954,7.930299
157957,8.645446
157958,8.044767
157959,7.8515444
157960,7.7780633
157961,8.066877
157964,8.189804
157966,7.7686024
157968,7.615098
157971,7.66185
157973,8.178158
157975,8.192852
157977,8.180375
157980,7.7439733
157981,7.872295
157983,7.953989
157986,8.003796
157988,7.7064056
157994,7.8768187
157996,7.7139807
157999,7.677772
158000,8.202633
158001,7.587024
158006,7.7676377
158007,7.8679323
158008,7.6339684
158011,7.9786816
158014,7.8982863
158015,7.7364283
158020,7.729318
158021,7.8496137
158025,7.8639755
158030,8.242487
158031,7.821708
158035,7.9348803
158036,8.120023
158038,7.703519
158039,7.6578183
158041,8.202872
158042,7.8992796
158043,7.5032697
158044,7.8186717
158050,7.940922
158057,8.025195
158060,7.995542
158063,8.061057
158064,8.048256
158065,7.9801106
158068,7.9227786
158069,7.8813825
158070,7.5656276
158081,7.8293734
158092,7.722423
158093,7.622213
158098,8.232401
158108,7.9568443
158111,7.7921877
158115,7.780091
158119,8.1203785
158122,7.953399
158123,8.161139
158125,7.843432
158129,7.9159493
158131,8.222968
158132,7.887229
158133,8.577007
158134,7.995389
158135,7.763658
158136,7.785525
158139,8.352684
158141,8.032116
158143,7.9149766
158144,7.728776
158147,8.114391
158150,7.948719
158151,7.8185663
158152,8.22536
158153,8.672079
158160,7.8004026
158163,7.5256104
158164,8.081099
158165,7.914832
158166,8.309435
158173,8.117637
158176,8.672386
158178,7.832752
158180,7.5805674
158183,7.6920304
158185,7.900369
158189,8.001278
158192,7.779335
158194,8.121468
158196,7.4727025
158197,7.8347564
158200,7.7937737
158201,7.8000283
158204,7.739292
158205,7.830248
158213,7.890384
158215,7.8024163
158217,8.02018
158218,7.948654
158219,7.940851
158220,7.7674537
158221,7.7018194
158225,8.111767
158226,8.30393
158227,7.803368
158228,7.7652645
158231,8.105664
158233,7.6193156
158236,8.033371
158237,7.7666883
158239,7.830116
158243,7.7646
158246,7.7543316
158250,7.378549
158251,7.9846807
158253,7.6709504
158254,7.8155837
158258,7.9902534
158259,7.898359
158260,8.064276
158261,7.9328666
158266,7.6587143
158272,7.9767513
158273,7.6720657
158275,7.515543
158277,8.070972
158278,7.824444
158279,7.713494
158280,7.724428
158281,8.041704
158284,7.880923
158289,7.831564
158291,7.9285903
158292,7.4870844
158293,7.9420004
158298,7.941265
158300,7.8370442
158302,8.287935
158303,7.660618
158308,7.7746887
158310,8.015945
158314,7.787805
158317,7.5407214
158321,7.8408566
158330,7.9332647
158331,7.7735634
158337,7.7465334
158344,7.783102
158348,8.1048355
158350,8.097028
158353,7.7687173
158355,7.5813437
158359,8.025593
158364,8.016823
158365,7.6253114
158369,7.900679
158370,7.585442
158371,8.028361
158372,8.174814
158375,8.007961
158376,8.226318
158379,7.7657623
158380,7.761063
158383,7.9240284
158388,7.836752
158389,7.905827
158390,7.959539
158392,7.6097827
158393,7.513794
158396,8.113856
158397,8.211815
158398,8.076147
158403,7.6914473
158405,7.4427567
158406,7.908668
158408,7.9385233
158409,7.955652
158411,7.796565
158412,7.8543053
158413,8.220768
158414,7.9964805
158417,7.590945
158418,7.6355457
158419,7.956946
158421,7.561887
158425,8.035263
158428,7.873263
158429,7.762112
158430,7.807106
158431,7.9538393
158435,7.608303
158436,7.9656334
158437,7.9430246
158439,7.929883
158440,8.072763
158447,8.247097
158448,8.023972
158450,8.043892
158453,7.8346095
158454,7.990104
158455,8.098487
158457,8.271048
158462,8.263087
158466,8.140863
158467,7.7037983
158469,7.81876
158472,7.731328
158473,7.542949
158475,7.8993287
158478,7.923834
158479,8.586591
158481,7.8717937
158482,7.7527995
158483,7.7347846
158488,8.277826
158490,7.7018957
158492,7.614727
158500,7.9383197
158501,7.9650674
158502,7.4977136
158503,8.268482
158504,7.660339
158506,8.210966
158508,8.25769
158510,7.626064
158511,7.575207
158515,7.804971
158516,7.7366133
158522,7.817505
158525,7.6068544
158527,7.620136
158530,7.734494
158533,7.997947
158535,8.086063
158536,7.9952097
158539,7.6784806
158541,7.965901
158547,7.8029437
158548,7.976918
158550,7.941705
158552,7.766198
158553,7.9061522
158558,7.641434
158559,8.007872
158560,7.843742
158561,7.758354
158563,8.219788
158567,8.017885
158569,8.028549
158572,7.550738
158578,7.902197
158579,7.878208
158583,7.6940236
158592,8.190855
158593,7.800252
158597,7.94774
158599,7.8003006
158603,7.719025
158604,8.715835
158607,7.8679914
158608,8.562306
158613,7.768544
158618,7.58436
158619,8.496696
158622,7.6714945
158623,8.048075
158625,7.844112
158626,8.188908
158630,7.995888
158631,7.933893
158633,7.7355256
158638,8.029519
158642,7.4895577
158643,7.8135014
158645,8.133333
158648,7.6826463
158649,7.832211
158650,7.8931966
158655,7.8477154
158656,7.7711606
158661,7.800947
158662,8.148596
158666,7.772563
158668,8.191343
158676,8.030697
158678,7.556765
158680,7.984768
158686,7.8634996
158688,7.892733
158692,7.8562098
158694,7.963937
158695,8.220893
158703,7.7778134
158707,7.9791837
158708,8.1255
158709,7.8699346
158712,7.7574043
158716,7.86652
158717,8.003349
158718,7.874243
158719,7.6457434
158722,7.5338297
158724,7.8074684
158727,7.7153068
158728,8.02224
158729,8.387396
158730,7.8570933
158732,7.829577
158733,7.8168936
158736,8.277018
158738,7.973528
158740,7.6802015
158743,8.21938
158745,7.9797134
158747,7.905521
158749,7.8635163
158751,7.509086
158753,8.126047
158756,8.112792
158758,7.5548286
158760,7.773687
158762,7.9081497
158763,8.218515
158767,7.9758673
158768,8.320688
158771,7.587433
158776,8.067453
158778,7.805646
158780,8.214052
158781,7.8736525
158785,7.8202696
158786,7.5299745
158787,7.9305
158789,7.6807966
158790,8.101788
158792,7.81744
158796,7.7399907
158798,7.772653
158800,7.8715878
158801,7.9407015
158804,8.185343
158805,7.9378057
158809,7.849405
158812,7.8025985
158814,7.8429694
158821,8.147266
158823,7.584426
158834,7.9975314
158837,7.7164326
158840,7.959158
158841,7.795188
158843,7.9825497
158845,7.465925
158846,7.548094
158847,7.648613
158848,8.216179
158850,7.7259707
158851,7.713954
158856,7.8495264
158857,8.043306
158858,7.7179933
158859,7.997683
158862,7.8525043
158863,8.390051
158864,7.878398
158867,8.007288
158868,7.877196
158869,7.6354604
158871,7.8744154
158876,7.8716455
158881,7.2896047
158883,7.904111
158884,7.7890306
158887,8.337143
158888,8.0854225
158889,7.8278937
158890,7.877352
158891,8.179064
158892,7.723554
158893,7.987991
158895,8.085901
158900,7.812706
158905,7.912185
158906,7.8262486
158908,8.312571
158911,8.012544
158912,8.034943
158915,7.851749
158918,7.7429075
158920,7.9704065
158926,7.9385066
158927,7.9504805
158932,8.238422
158939,7.782869
158941,7.9990506
158942,7.667678
158943,8.192646
158944,8.106307
158947,7.6642838
158948,7.8809276
158949,8.151384
158952,8.151119
158953,7.713933
158954,7.620753
158958,7.9515495
158959,8.035042
158960,7.8842216
158962,7.9695363
158965,8.332643
158968,8.066572
158970,8.29372
158972,7.572995
158973,7.7591476
158974,7.723466
158977,7.557521
158979,8.103214
158981,7.786128
158982,8.659865
158986,7.6915483
158988,7.79336
158991,7.977755
158994,8.037602
158995,8.087098
158996,8.142103
158999,8.0906515
159001,8.04627
159002,7.957979
159003,8.127368
159004,7.763878
159005,8.511732
159006,7.5210557
159008,8.085381
159010,7.8583574
159012,7.6262846
159017,7.883569
159020,7.891561
159022,7.765981
159023,7.850117
159027,7.912653
159028,7.6678843
159029,7.813485
159033,7.878373
159034,7.883893
159037,7.735451
159039,8.289645
159040,8.025713
159042,7.7281203
159044,8.188657
159051,7.421711
159053,8.345673
159054,8.057932
159055,8.320444
159057,7.468091
159058,7.875803
159059,7.796019
159060,7.606734
159064,8.119208
159071,7.785613
159072,8.273721
159075,8.082266
159076,8.252891
159079,7.9228544
159093,8.05834
159094,7.80487
159100,7.7558494
159103,8.054297
159104,7.610583
159105,8.022198
159106,7.826021
159109,7.709292
159110,7.7405963
159111,8.1302185
159113,7.821805
159114,8.501324
159115,7.568621
159116,7.8513722
159118,7.847937
159120,7.878577
159125,7.924015
159129,7.8093066
159130,7.6781306
159131,7.5593677
159133,8.098759
159136,7.7388616
159141,7.8231697
159143,8.006894
159147,8.434764
159148,7.9820614
159150,8.052685
159152,7.684311
159155,7.606274
159158,8.027479
159160,7.914962
159163,7.82783
159164,7.8297153
159165,7.8235035
159170,7.6661477
159172,7.9762344
159173,8.011505
159174,8.3368435
159175,8.08292
159176,7.7474003
159178,7.7367935
159182,7.9729395
159183,8.023829
159193,8.033151
159194,7.6324797
159195,7.9167204
159199,7.48612
159201,7.9440074
159202,7.951596
159204,7.814932
159207,7.8557115
159209,7.686847
159210,7.8950047
159211,7.712206
159213,7.490402
159218,7.823102
159220,7.8578415
159221,8.222541
159222,7.8386865
159223,7.646572
159227,7.884686
159228,8.056275
159231,7.8227973
159232,7.600009
159234,7.9956055
159239,7.7658834
159240,7.9571986
159241,7.609067
159243,7.9488773
159244,7.829606
159245,7.775518
159246,7.881492
159249,7.7288713
159253,7.8166165
159254,7.8447776
159255,7.9287896
159256,7.945258
159257,8.035799
159261,7.3435063
159262,8.122741
159264,8.212151
159267,7.8473787
159269,8.069613
159270,8.077078
159273,8.2024765
159274,8.098326
159275,7.607739
159289,7.8899546
159290,7.80487
159293,7.7189565
159294,8.010049
159297,8.127829
159302,7.703846
159307,8.111441
159308,7.8536787
159309,7.823003
159314,7.7551246
159320,7.8334208
159321,7.64144
159331,8.015329
159335,8.010937
159337,7.692644
159338,8.02257
159341,7.5672355
159343,7.5174837
159345,7.9387994
159346,7.751786
159347,7.782925
159348,7.4469776
159351,7.705026
159354,8.13446
159364,7.523762
159367,7.8972306
159368,7.5466814
159370,7.7890196
159371,7.6900826
159373,8.12097
159374,7.917233
159375,8.0727825
159377,8.212967
159379,8.078461
159381,8.132241
159382,8.307009
159383,7.9839234
159385,7.77573
159390,7.838418
159391,8.086178
159392,7.8719983
159393,7.80143
159395,7.755972
159397,7.930668
159398,7.731324
159400,8.058006
159401,7.827767
159406,7.7152166
159407,7.9418316
159409,7.934787
159411,7.6968594
159412,7.8715816
159416,7.821375
159419,7.700549
159420,7.9309893
159423,8.083038
159427,7.794494
159428,8.10193
159429,8.010105
159430,7.988826
159431,7.973732
159434,7.592041
159438,8.106942
159442,7.956034
159444,7.6162004
159445,8.288498
159446,7.618129
159448,7.876183
159449,7.580397
159452,8.144506
159457,7.980654
159460,7.6926737
159463,8.602524
159465,7.7939672
159477,7.425443
159479,7.7667975
159480,7.8375297
159482,8.076089
159485,7.9433775
159489,7.8972692
159491,7.905322
159492,7.9163723
159495,7.9802494
159498,7.950707
159500,7.684191
159501,8.429586
159505,7.9925447
159508,7.8968186
159509,7.872665
159510,7.654574
159511,8.047671
159512,8.3931055
159513,7.778812
159519,7.832765
159524,8.078527
159525,8.213553
159527,8.014858
159530,7.9278693
159532,8.042717
159534,7.8990927
159535,7.693715
159537,8.21446
159538,7.9710474
159541,8.037954
159544,8.265667
159546,7.6678295
159547,8.066624
159549,8.049845
159550,8.039003
159554,7.938096
159555,8.362141
159559,8.214831
159562,8.278055
159563,7.881484
159564,7.635141
159570,7.859102
159572,8.191725
159573,7.770151
159574,8.108744
159577,7.7059317
159578,7.636645
159579,7.771653
159584,8.068687
159588,7.931266
159593,7.8114743
159595,7.689574
159603,7.922372
159605,7.764719
159609,8.067444
159610,8.143242
159611,8.140495
159613,8.18889
159614,7.6603518
159618,7.948138
159625,7.86724
159628,7.704088
159633,8.018934
159634,8.049107
159636,8.278162
159638,7.8331413
159640,8.152097
159641,7.631434
159643,7.7497435
159645,7.8619757
159647,7.886243
159650,8.092993
159653,7.63237
159654,7.961708
159658,7.8775373
159660,8.046918
159661,7.779211
159665,8.15625
159669,8.147396
159675,7.8989553
159682,7.8320475
159683,7.7637644
159685,7.7751713
159689,8.381695
159690,7.8832726
159694,8.045422
159695,7.611213
159699,8.135613
159700,8.038808
159701,7.8078074
159704,7.943257
159705,7.7110825
159706,7.7728686
159708,8.117788
159709,7.648075
159712,8.040604
159713,7.7603297
159714,7.857934
159715,7.454745
159717,8.299055
159718,7.8182364
159721,7.777976
159724,8.040624
159726,8.172743
159727,8.039249
159732,8.12673
159738,7.8293424
159742,7.6790886
159744,8.031645
159747,7.9263926
159749,7.7937016
159756,8.041698
159757,7.5644236
159758,7.786515
159770,8.173777
159773,7.797104
159776,7.6586657
159778,8.00543
159779,7.739434
159781,7.8748255
159782,7.7064033
159784,7.7651606
159788,7.7365775
159794,8.038914
159795,8.083694
159796,7.7376947
159798,7.9997945
159799,8.075092
159802,7.8210764
159804,7.520193
159807,7.7438774
159809,7.6962643
159811,7.816493
159812,7.806507
159814,7.770407
159820,7.6522956
159824,7.666441
159825,7.781626
159826,8.113254
159827,8.02614
159829,8.019823
159831,7.708063
159833,7.9976244
159836,7.8799787
159837,7.8323708
159839,7.826414
159845,7.994387
159846,7.879358
159848,7.740899
159852,7.6401634
159855,7.8740563
159856,7.5089054
159857,8.077356
159859,7.8987293
159865,7.885458
159866,8.036119
159867,7.803738
159872,7.958794
159873,8.032438
159874,7.5820427
159876,7.463843
159878,7.818509
159880,7.87447
159888,8.061952
159890,7.7023883
159895,7.9391294
159897,7.9192586
159902,7.9387426
159906,7.7836103
159913,7.5990877
159914,7.673843
159915,7.6038127
159916,7.829614
159918,8.352497
159919,7.9619155
159925,8.080136
159926,7.9929748
159930,8.234896
159934,7.6050963
159935,7.781405
159937,8.240319
159938,7.652569
159942,8.244276
159943,8.209202
159944,7.46812
159947,7.6391635
159954,8.509171
159957,7.6813393
159961,7.8238044
159965,8.243568
159966,8.048286
159970,8.015558
159972,7.899906
159973,8.143778
159976,7.8377905
159978,7.62763
159979,7.5054865
159981,7.8528967
159985,7.719291
159987,8.104211
159988,7.7268734
159989,7.774799
159997,7.8773236
159999,7.679591
160002,8.083187
160003,7.764948
160004,8.002304
160009,7.6688
160012,7.7474456
160013,7.842516
160015,7.9482327
160016,7.992446
160019,8.110422
160026,7.6599197
160028,7.8154807
160029,8.016944
160032,7.6186323
160033,7.731282
160035,7.668183
160036,7.9191084
160037,7.646263
160039,7.665898
160043,7.8232884
160045,7.867473
160049,8.166105
160051,7.8462343
160052,7.850874
160056,7.7837286
160059,7.9236913
160060,7.8567414
160061,8.097631
160067,8.763695
160069,8.115716
160070,7.665777
160071,7.71509
160076,7.620438
160079,8.0389385
160080,7.802344
160081,7.508642
160083,7.656488
160084,7.9468575
160085,7.7030973
160092,8.214705
160098,7.9866276
160100,7.58667
160102,7.821718
160106,7.909334
160108,7.5795383
160110,7.7338495
160112,7.948937
160113,8.129328
160114,8.13908
160116,8.128379
160117,7.8633194
160118,7.7337995
160120,8.450043
160121,8.085463
160123,7.7358265
160130,7.8982553
160132,8.024818
160135,7.626118
160139,7.7609973
160140,7.7682405
160142,7.999301
160143,7.9793015
160144,7.8152285
160147,7.7516713
160151,7.3271074
160153,7.909751
160154,8.033459
160158,7.992367
160159,7.728327
160161,7.9406
160162,7.5676
160164,7.773687
160166,7.931797
160167,7.5027723
160168,7.7859793
160171,7.8620825
160175,7.8490467
160176,7.621165
160177,8.3170185
160178,7.930296
160179,8.018516
160180,7.8664727
160183,7.9265223
160184,7.7830057
160188,7.7408166
160190,7.928065
160194,7.884933
160198,7.841379
160199,7.78671
160200,8.0587845
160202,7.4770703
160205,7.83159
160213,8.002195
160216,7.881114
160217,7.750805
160219,8.011072
160222,7.80726
160224,8.036968
160228,7.788699
160229,7.831664
160236,7.809807
160237,8.095257
160239,7.827684
160240,8.082001
160242,7.8693647
160244,7.6939816
160245,7.60595
160246,7.883923
160249,8.588896
160250,7.506205
160252,7.8103056
160253,8.1850395
160254,8.675313
160258,8.30753
160259,8.199029
160260,8.257633
160261,7.5748396
160263,7.9056544
160266,7.9965305
160268,7.824299
160274,7.7756195
160277,7.845276
160279,7.927322
160280,7.9766216
160281,7.870298
160283,7.756213
160285,8.021864
160286,7.839795
160287,7.858557
160289,7.7374206
160293,8.038222
160296,8.134373
160298,8.4350815
160300,7.7017927
160302,8.17246
160304,7.6712203
160312,8.126563
160315,7.809829
160318,8.186569
160322,7.621605
160323,8.067078
160327,7.897817
160328,8.13722
160329,7.8932924
160331,7.8480864
160333,7.7577033
160335,7.713879
160339,8.361116
160341,7.6900587
160343,7.7273564
160344,7.965794
160350,7.951154
160352,7.762654
160353,7.7796054
160357,7.994819
160358,8.05792
160362,8.191702
160363,7.8713164
160366,7.9074707
160367,7.7198496
160369,7.937086
160371,8.034722
160376,7.651648
160378,8.123128
160381,8.178837
160382,7.7741075
160383,7.8714848
160388,7.79144
160389,7.826443
160390,7.6412697
160391,7.9039135
160392,7.8604417
160395,8.010616
160397,7.971382
160399,7.798772
160400,7.638832
160408,7.819541
160410,8.309814
160412,7.8392544
160417,7.883408
160418,8.198755
160420,7.980599
160425,7.883235
160426,8.10879
160431,7.934544
160432,7.9204073
160436,7.592107
160440,7.7536592
160442,8.102634
160443,7.7591166
160444,7.979301
160448,7.802271
160449,8.094621
160450,7.875556
160452,8.245654
160454,7.9934244
160455,7.8571286
160458,7.862396
160459,7.809786
160460,8.363169
160461,7.725653
160463,7.453899
160464,8.049975
160468,7.8417993
160472,7.924746
160473,7.7923594
160474,7.4024425
160479,7.6545653
160482,7.8305774
160483,7.9606905
160486,7.875964
160490,7.897092
160497,8.123413
160499,7.988431
160501,7.8189545
160503,8.422482
160504,7.7199006
160512,7.772794
160513,8.257978
160518,7.7664237
160520,8.148031
160521,7.707992
160525,8.303898
160537,7.955263
160538,8.100888
160544,7.8402777
160545,7.8180175
160547,7.9389143
160554,7.9075036
160555,8.411413
160560,8.234226
160563,8.099808
160566,7.7580433
160571,8.270185
160581,7.849273
160584,7.8493066
160588,7.818824
160590,8.038506
160591,7.7320604
160593,8.260027
160599,7.8588424
160601,7.9931483
160605,7.8109803
160606,7.597034
160607,7.918167
160609,7.824958
160610,7.9338803
160613,8.188917
160615,7.9699044
160616,7.982469
160618,7.5999794
160624,8.430855
160628,7.892848
160630,8.245424
160631,7.94116
160632,8.074562
160634,8.111422
160635,8.2215
160637,7.8118963
160638,7.9746275
160639,8.049747
160640,9.441819
160643,7.718654
160649,7.805818
160650,8.309026
160651,7.92497
160652,7.5874057
160653,7.767149
160655,8.05969
160658,8.038574
160660,7.8371534
160664,7.73405
160665,7.96378
160667,8.041616
160668,7.6725316
160672,7.876378
160673,7.998758
160676,7.4343324
160678,8.2073555
160682,8.199196
160683,8.065786
160685,7.755468
160686,7.793374
160695,7.690951
160702,8.087681
160708,7.976811
160711,7.4545417
160715,7.9578147
160717,8.127236
160719,7.8122125
160721,7.979355
160722,7.6543045
160726,7.944633
160727,8.197208
160728,7.9068465
160730,7.835842
160732,8.073554
160738,7.630029
160739,7.655096
160741,7.5823607
160745,8.137071
160747,8.15486
160752,8.265905
160759,7.6043415
160762,7.815821
160763,8.102745
160764,7.816035
160765,7.782838
160773,8.330928
160775,7.9327574
160779,8.139852
160780,7.6882157
160781,7.925087
160783,7.65807
160784,7.9708643
160785,7.909605
160787,7.916292
160789,8.017687
160791,8.107286
160792,7.9384923
160793,7.8481693
160795,8.251601
160796,7.8397813
160798,7.787075
160799,7.892434
160803,7.618605
160804,7.9980702
160805,7.8693213
160809,7.7940125
160810,7.90085
160819,8.009083
160824,7.738584
160827,7.8527017
160832,7.5445585
160835,8.059929
160837,8.617793
160840,7.9309793
160841,8.048093
160843,7.5624967
160847,8.116814
160849,8.0232
160851,8.396969
160852,7.7045045
160853,8.129971
160854,8.101706
160859,7.9286127
160864,8.213787
160869,7.7223535
160872,7.8584657
160876,7.9304733
160880,8.025464
160885,7.471434
160886,7.994913
160895,7.757194
160900,7.7460313
160904,7.7778025
160906,7.8886347
160907,7.7655535
160918,8.02906
160919,7.7363815
160922,8.18941
160929,8.30371
160930,8.619811
160932,7.5006533
160934,7.7121997
160935,7.811852
160936,7.7852445
160939,7.939032
160943,8.134691
160945,7.843299
160947,7.633006
160948,7.709111
160949,8.036357
160953,7.403173
160957,8.012154
160958,7.566743
160963,7.723364
160964,7.7331896
160965,7.942448
160977,7.7520943
160978,7.606095
160981,8.232384
160985,7.8352056
160987,8.091957
160988,7.8434258
160993,7.973788
160997,7.6227646
161005,8.235091
161006,8.29668
161007,7.745435
161009,7.5412984
161011,8.1596575
161019,8.180621
161021,7.8867126
161022,8.089933
161026,7.903676
161027,7.831256
161031,7.985757
161034,7.6658216
161039,7.7500215
161043,8.233923
161044,8.072298
161045,7.505951
161046,7.7930493
161047,8.013964
161048,7.97779
161049,7.687324
161050,7.8214464
161052,7.83803
161054,7.8591795
161058,7.894103
161061,7.833894
161062,7.837448
161066,8.3401575
161067,8.158102
161068,7.896218
161069,7.65125
161070,8.076412
161077,7.99692
161079,7.7154
161083,7.6149726
161084,8.261698
161086,7.900588
161089,8.193022
161094,7.826698
161095,7.722613
161097,8.007651
161098,8.021301
161101,7.587415
161102,7.648466
161103,7.7436757
161104,7.703932
161107,7.798161
161108,7.974687
161111,7.9467735
161112,7.9148974
161114,8.469051
161115,8.071544
161120,7.891815
161122,8.183226
161123,8.019791
161127,7.7123675
161130,7.58263
161132,8.091143
161136,7.5807486
161137,7.66085
161139,7.5739956
161143,7.732311
161148,8.08411
161153,7.742446
161154,8.118758
161155,7.710667
161157,7.8119993
161158,7.7513494
161165,7.850003
161169,7.5264482
161170,8.0689745
161171,7.9901834
161178,8.308769
161182,7.8015637
161183,7.78683
161184,7.977445
161187,7.783793
161189,8.064032
161192,7.629267
161194,7.7588487
161197,7.9369164
161201,7.4882555
161205,8.049936
161206,7.6958814
161208,7.8487024
161213,8.1591625
161214,7.818391
161215,7.762113
161219,7.951254
161221,7.973148
161226,8.142195
161229,8.093181
161231,7.8469014
161232,8.124611
161235,7.958638
161237,7.5352783
161238,7.6946316
161248,8.174574
161254,7.6876493
161257,7.9082365
161259,7.9586544
161265,7.7081556
161268,7.779213
161270,7.4812083
161271,7.937723
161273,7.854062
161275,7.9716964
161277,7.6221313
161284,7.886355
161285,8.118725
161286,7.80228
161288,7.5501637
161289,7.9191856
161290,7.680448
161291,7.8211765
161293,7.902673
161294,7.6999364
161295,7.968209
161296,7.6828556
161302,7.987573
161304,7.6660967
161306,8.379438
161308,7.761435
161309,8.370348
161310,7.702972
161312,8.2358465
161313,7.827498
161315,7.8051486
161321,7.8155813
161325,7.5268497
161327,7.6987166
161329,7.774391
161330,8.140579
161332,7.5490828
161333,7.5771265
161337,8.035694
161338,7.939955
161340,8.042658
161342,7.9914966
161343,7.927878
161345,7.73666
161346,8.178547
161347,7.832985
161348,8.151849
161350,7.8986483
161351,8.467367
161352,8.117165
161353,7.960291
161355,7.600204
161358,7.8262043
161359,7.741204
161364,7.907621
161366,7.7638307
161369,8.298679
161371,8.1461315
161372,7.753854
161378,8.125654
161380,8.2855425
161385,7.760196
161390,8.120914
161391,7.915971
161392,7.797062
161393,7.8346453
161395,7.7130466
161403,7.513752
161413,8.409419
161415,7.9221215
161423,7.8893514
161427,8.01711
161432,7.8122835
161435,8.132693
161436,7.895852
161437,7.9606752
161442,7.673408
161445,8.065105
161453,7.8542423
161455,7.8590293
161456,7.8483787
161458,8.111338
161459,7.979371
161462,8.061459
161463,7.923152
161466,7.4603696
161470,7.7441998
161471,7.6794944
161472,8.100414
161474,7.768358
161475,7.862861
161476,7.83097
161478,7.66214
161479,7.5594816
161480,7.7596464
161481,7.981927
161484,7.691879
161485,8.500186
161488,8.027641
161489,7.948633
161497,7.5820203
161500,8.048098
161503,7.9782276
161506,8.255134
161509,7.864596
161510,8.278616
161512,7.9185276
161514,8.071783
161520,7.647649
161521,7.8866987
161524,7.988405
161527,7.9894247
161529,8.22311
161535,7.6820774
161536,7.787674
161539,7.688329
161540,8.179358
161541,7.6860795
161543,7.7394342
161544,8.00558
161545,7.670735
161546,7.895637
161547,7.8258176
161550,7.8402424
161551,8.040642
161552,7.7942767
161553,8.091167
161561,7.7797265
161562,8.079813
161566,8.1321335
161568,7.9560227
161569,8.024998
161571,8.120659
161574,8.310316
161575,7.916038
161576,8.010693
161578,7.810771
161580,7.580868
161582,7.9909167
161583,7.8950024
161584,7.697261
161594,8.699581
161600,7.4554334
161601,7.9192595
161602,7.571991
161604,7.8120203
161606,8.019752
161607,8.059385
161609,7.790805
161610,7.856453
161611,7.6828904
161613,8.02387
161617,7.9732223
161622,8.069008
161623,7.9180126
161626,7.761118
161627,7.8407083
161629,7.6455255
161634,8.053972
